date,AAPL,AMZN,FB,GOOG,MSFT,SPY
2000-02-24,-0.009005359641278687,-0.028393966282165062,,,0.0053050397877985045,-0.020137299771167072
2000-02-25,-0.04190969317207116,0.010045662100456543,,,-0.03627968337730869,-0.003619803829985946
2000-02-28,0.026047555803424993,-0.0488245931283906,,,0.002737850787132068,0.020977381928981575
2000-02-29,0.012141263306788108,0.04752851711026618,,,-0.023890784982935176,0.009641873278236845
2000-03-01,0.13685934052212545,-0.04355716878402904,,,0.016083916083916128,0.007276034561164213
2000-03-02,-0.0637889678912783,-0.050284629981024676,,,0.028217481073640638,0.0006772009029345494
2000-03-03,0.04918035836797685,-0.0009990009990009652,,,0.029451137884872747,0.018723212271599454
2000-03-06,-0.018066479948171343,0.02299999999999991,,,-0.05721716514954489,-0.009743135518157642
2000-03-07,-0.022376882055217373,-0.006842619745845546,,,0.024827586206896513,-0.01934257602862255
2000-03-08,-0.007121057875219994,0.0019685039370078705,,,0.02893674293405124,-0.0012541329380914013
2000-03-09,0.0020491177598120913,0.08153241650294696,,,0.04643557880967952,0.029223744292237397
2000-03-10,0.0286298581907678,-0.02815622161671205,,,0.010000000000000009,-0.0053238686779059075
2000-03-13,-0.03528825681568504,-0.02336448598130836,,,-0.02970297029702973,-0.010927743086529884
2000-03-14,-0.05821739981232865,0.004784688995215225,,,-0.029336734693877542,-0.014205186020293081
2000-03-15,0.017505520835317645,-0.02857142857142858,,,0.0026281208935610145,0.02333028362305578
2000-03-16,0.04569890682429145,0.03921568627450989,,,0.0,0.046714349575324166
2000-03-17,0.028277650208027083,-0.02169811320754722,,,0.041939711664482404,0.0040572282724749
2000-03-20,-0.01600004528808452,-0.009643201542912205,,,-0.020125786163522008,-0.005104210974053558
2000-03-21,0.09705281601964466,0.12755598831548198,,,0.0551989730423621,0.02052159042325785
2000-03-22,0.06855034246477065,-0.023316062176165775,,,0.0048661800486617945,0.006074570590699713
2000-03-23,-0.019939354021340283,-0.04244031830238726,,,0.08353510895883787,0.017072662919008996
2000-03-24,-0.018575851393188847,0.07386888273314862,,,-0.0016759776536312554,0.005936540429887449
2000-03-27,0.006309148264984188,0.006018916595012858,,,-0.06827084499160607,-0.010582010582010581
2000-03-28,-0.0031347962382445305,-0.04102564102564099,,,0.002402402402402304,-0.005758946935417564
2000-03-29,-0.022911023793730334,-0.05525846702317294,,,0.02756141402037149,0.0010343400910219902
2000-03-30,-0.07494259678793447,0.0037735849056603765,,,-0.035568513119533574,-0.01673899566026038
2000-03-31,0.08001988435687823,0.007518796992481258,,,0.027811366384522307,0.011349306431273742
2000-04-03,-0.01840766180275244,-0.051305970149253755,,,-0.14470588235294113,0.005818786367414841
2000-04-04,-0.04500705967564156,0.005899705014749346,,,-0.025447042640990403,-0.007438016528925617
2000-04-05,0.02405498281786933,-0.027370478983382185,,,-0.02470007057163015,-0.0062447960033306105
2000-04-06,-0.03978908462012376,0.03316582914572863,,,-0.00434153400868309,0.00869291998324262
2000-04-07,0.052421368746766506,0.051556420233463074,,,0.035610465116278966,0.006333714048385453
2000-04-10,-0.051233353895058564,-0.061979648473635574,,,-0.03368421052631576,-0.003920759389187012
2000-04-11,-0.044500029159544985,0.0,,,-0.02541757443718229,-0.002900352185622568
2000-04-12,-0.08529568067837112,-0.11045364891518739,,,-0.05365126676602083,-0.027425722002908826
2000-04-13,0.04176202355291925,-0.14855875831485588,,,-0.0015748031496063408,-0.013885921811578772
2000-04-14,-0.01702362206387087,-0.0234375,,,-0.06466876971608837,-0.05719237435008662
2000-04-17,0.10726258109993325,0.0040000000000000036,,,0.02360876897133224,0.03492647058823528
2000-04-18,0.024217977425152526,0.16733067729083673,,,0.06177924217462927,0.026420959147424483
2000-04-19,-0.04532018201104526,-0.027303754266211566,,,-0.023273855702094615,-0.009301319489508963
2000-04-20,-0.018575835353731862,-0.019883040935672502,,,0.003177124702144596,0.004803493449781593
2000-04-24,0.013669740577168632,-0.04892601431980903,,,-0.15597783056215364,-0.010864841373316003
2000-04-25,0.06483404380358504,0.05269761606022594,,,0.0412757973733584,0.041520210896309306
2000-04-26,-0.05455431238662001,0.020262216924910703,,,-0.01981981981981984,-0.011284539126766524
2000-04-27,0.04482232086865001,-0.011682242990654235,,,0.026654411764705843,-0.00330666666666668
2000-04-28,-0.02120314013229041,0.04373522458628831,,,-0.0008952551477170445,-0.0062071917808219634
2000-05-01,0.002015051760807962,0.08607021517553792,,,0.05286738351254483,0.013568813267283986
2000-05-02,-0.05178484797159599,-0.06360792492179357,,,-0.04851063829787239,-0.01997450063748407
2000-05-03,-0.023859973823813108,-0.03563474387527843,,,0.009838998211091132,-0.02341717259323506
2000-05-04,-0.03802281368821292,0.01732101616628179,,,-0.001771479185119551,0.007548845470692678
2000-05-05,0.022021508499567632,0.06242905788876274,,,0.00976042590949433,0.012119876597620038
2000-05-08,-0.026519411547611504,-0.04246794871794868,,,-0.018453427065026395,-0.007511430437622479
2000-05-09,-0.04256524186839672,0.004184100418409997,,,-0.0286481647269472,-0.00800701985302188
2000-05-10,-0.05809128630705396,-0.05222222222222217,,,-0.023963133640553025,-0.022556390977443663
2000-05-11,0.03524229074889873,0.029308323563892236,,,0.025495750708215192,0.022850678733031593
2000-05-12,0.04680851063829783,-0.02050113895216399,,,0.013812154696132506,0.010838310108383098
2000-05-15,-0.06155631212684198,0.04302325581395339,,,0.008174386920980936,0.017286652078774667
2000-05-16,0.04641086188569665,0.05351170568561869,,,0.0018018018018017834,0.009679500967950005
2000-05-17,-0.040804276250858695,0.032804232804232836,,,-0.02607913669064743,-0.010438858116744831
2000-05-18,-0.006165171843085515,-0.09221311475409832,,,-0.02216066481994461,-0.012271259418729863
2000-05-19,-0.06699752617362642,-0.04966139954853277,,,-0.016997167138810165,-0.01569311246730598
2000-05-22,-0.04321811466586101,-0.014251781472684133,,,-0.013448607108549449,-0.0075287865367581475
2000-05-23,-0.0458651952457515,-0.09999999999999998,,,-0.015579357351509282,-0.014725568942436373
2000-05-24,0.02184999740945104,0.04016064257028118,,,0.03758654797230454,0.016304347826086918
2000-05-25,-0.0048111624816420395,-0.06306306306306309,,,-0.06196377502383221,-0.01715686274509809
2000-05-26,-0.010205865304946271,0.0219780219780219,,,-0.00101626016260159,0.001133529811834011
2000-05-30,0.013748157752425882,0.11290322580645151,,,0.03153611393692768,0.032608695652173836
2000-05-31,-0.04068520394292341,-0.06642512077294682,,,-0.012820512820512775,0.002192982456140413
2000-06-01,0.06101187070210767,0.03880983182406217,,,0.031968031968031996,0.017505470459518557
2000-06-02,0.03856944760389003,0.15317559153175586,,,0.027105517909002952,0.0174193548387096
2000-06-05,-0.013504409671599604,-0.05831533477321815,,,0.008482563619227168,-0.004861551469033998
2000-06-06,0.017111630620152418,-0.07224770642201839,,,0.04112149532710285,-0.0044604927782497805
2000-06-07,0.039703840262293344,0.024721878862793645,,,0.012567324955116588,0.006934072967783145
2000-06-08,-0.01812297788323891,0.0012062726176116367,,,-0.02393617021276595,-0.003919906769784931
2000-06-09,0.009887987308227819,0.006024096385542244,,,0.0,-0.0021272069772388935
2000-06-12,-0.04765013955915287,-0.07185628742514971,,,-0.02815622161671205,-0.011724578981027522
2000-06-13,0.03632624001844853,0.011612903225806548,,,0.01495327102803734,0.018766177739430567
2000-06-14,-0.04298944826479312,-0.05229591836734693,,,0.03867403314917128,0.0016938386618674528
2000-06-15,0.02142364632998328,-0.0026917900403768957,,,0.02659574468085113,0.0021137180300148106
2000-06-16,-0.012855179036496467,-0.006747638326585648,,,0.002590673575129543,-0.010546298249314523
2000-06-19,0.05962989331659285,-0.014945652173913082,,,0.015503875968992276,0.012790449797484449
2000-06-20,0.04786544843497631,0.017931034482758568,,,0.016963528413910023,-0.003578194064407514
2000-06-21,0.09876545000650427,-0.0013550135501354532,,,0.07673060884070049,-0.00042247570764686326
2000-06-22,-0.03370791573579124,-0.08819538670284943,,,-0.010069713400464808,-0.015215553677092153
2000-06-23,-0.038372040816161745,-0.19345238095238093,,,-0.027386541471048464,-0.008583690987124415
2000-06-26,0.04715838411347173,0.0018450184501845879,,,0.023330651649235756,0.012878787878787934
2000-06-27,-0.04387992485451708,0.07550644567219145,,,-0.00864779874213839,-0.007372582540869699
2000-06-28,0.05193239527101001,0.03767123287671237,,,0.0015860428231562196,0.0027987082884821657
2000-06-29,-0.05855337712646591,-0.01980198019801982,,,-0.022169437846397466,-0.00944611421210817
2000-06-30,0.021951200291204787,-0.02188552188552184,,,0.036437246963562764,0.0075856090160382195
2000-07-03,0.017899724756393676,0.018932874354561147,,,0.0,0.013766401376640092
2000-07-05,-0.031652963465762296,-0.013513513513513487,,,-0.018750000000000044,-0.018035221727137674
2000-07-06,0.0036319797321902048,-0.011986301369863006,,,0.031050955414012815,0.007778738115816752
2000-07-07,0.0506634490071618,0.0017331022530329143,,,0.013127413127413057,0.01608061749571177
2000-07-10,0.049368506003580004,-0.02941176470588236,,,-0.03125,-0.001688119856509851
2000-07-11,-0.0032822924604736237,-0.05525846702317294,,,-0.003933910306844979,0.0021137180300148106
2000-07-12,0.03402855795527793,0.05849056603773595,,,0.01500789889415488,0.006538704914575089
2000-07-13,-0.040339719611809266,-0.0017825311942959443,,,-0.0046692607003890885,0.0044006705783739
2000-07-14,0.02101776734133587,0.21785714285714275,,,-0.012509773260359625,0.00980596703525971
2000-07-17,0.010834252359863461,-0.035190615835777095,,,-0.009501187648456089,-0.0016528925619834212
2000-07-18,-0.01822080860097175,0.015197568389057725,,,0.003996802557953538,-0.008174668874172175
2000-07-19,-0.07969433714706431,-0.020958083832335328,,,-0.06847133757961787,-0.008033385498174228
2000-07-20,0.04626332625775631,-0.013761467889908285,,,0.023076923076922995,0.013883045856121212
2000-07-21,-0.02834465390159968,0.020155038759689825,,,-0.03341687552213868,-0.019502074688796722
2000-07-24,-0.09101519428168259,-0.05775075987841949,,,-0.02420051858254102,-0.005713076597545497
2000-07-25,0.028241364703014193,-0.029032258064516148,,,-0.02214348981399472,0.0031921685464992855
2000-07-26,0.0,-0.0415282392026578,,,-0.017210144927536253,-0.009758167161646125
2000-07-27,0.03870157460984802,-0.12998266897746968,,,0.02304147465437789,-0.003427592116538092
2000-07-28,-0.07091341763955128,-0.043824701195219085,,,0.0045045045045044585,-0.022570937231298327
2000-07-31,0.05174645128047395,0.004166666666666652,,,0.0017937219730941312,0.006377831537277334
2000-08-01,-0.02952031314037229,0.004149377593360981,,,-0.0161145926589078,0.006118881118881037
2000-08-02,-0.04182510432229947,0.018595041322314154,,,0.010009099181073733,0.004995655951346656
2000-08-03,0.015873025964807663,0.022312373225152227,,,0.012612612612612706,0.006915928247244407
2000-08-04,-0.013020853072197691,0.031746031746031855,,,-0.016014234875444844,0.00536595836016307
2000-08-07,0.011873340977825775,0.04038461538461546,,,0.012658227848101333,0.011955593509820561
2000-08-08,-0.024771848771033778,-0.025878003696857665,,,0.05892857142857144,0.0037974683544304
2000-08-09,0.016042791439284665,-0.06261859582542695,,,0.001686340640809414,-0.008406893652795344
2000-08-10,0.0013158196161333624,-0.014170040485829927,,,-0.02188552188552184,-0.0048749470114455296
2000-08-11,0.002628110841727427,0.10677618069815198,,,-0.002581755593803803,0.00468583599574024
2000-08-14,-0.013106179893563663,0.03525046382189245,,,-0.00345125107851596,0.012719949120203466
2000-08-15,-0.007968097255511175,0.07706093189964158,,,-0.007792207792207795,-0.0008373456144022962
2000-08-16,0.03882191323458395,0.028286189683860208,,,-0.008726003490401424,-0.003561701236119874
2000-08-17,0.06056702192740171,-0.009708737864077666,,,0.007922535211267512,0.010513036164844447
2000-08-18,-0.027946528307455254,0.019607843137254832,,,-0.007860262008733576,-0.0033291718684976823
2000-08-21,0.010000028705597241,-0.038461538461538436,,,-0.005281690140845119,0.00542797494780789
2000-08-22,0.023514860483398792,-0.026666666666666616,,,0.008849557522123908,-0.0016611295681062677
2000-08-23,0.05078597199226276,0.06335616438356162,,,-0.007017543859649145,0.003951747088186464
2000-08-24,0.033083977393077335,0.01449275362318847,,,0.005300353356890497,0.003107520198881275
2000-08-25,0.012531362314205596,0.014285714285714235,,,-0.007029876977152849,-0.00041305245766209975
2000-08-28,0.022002115549618617,-0.020344287949921713,,,0.009734513274336276,0.003409090909090917
2000-08-29,0.019375772270922242,0.012779552715654896,,,-0.005258545135845782,0.00020590960568300787
2000-08-30,0.005279782451893977,0.08359621451104093,,,-0.013215859030836996,-0.00957282552753469
2000-08-31,0.024159711949965468,-0.033478893740902516,,,-0.002678571428571419,0.013302847640823012
2000-09-01,0.0410255921493643,0.0,,,0.005371530886302489,0.0010256410256410664
2000-09-05,-0.015763591897898666,0.10090361445783125,,,-0.0008904719501335867,-0.007991803278688536
2000-09-06,-0.06406403645149217,0.004103967168262557,,,-0.009803921568627416,-0.011361288989878093
2000-09-07,0.06096253520068062,-0.05177111716621252,,,0.00900090009000909,0.00856665273714996
2000-09-08,-0.05040319736864629,-0.012931034482758674,,,-0.01070472792149868,-0.006836544437538894
2000-09-11,-0.00743099799722724,-0.013100436681222738,,,-0.007213706041478862,-0.001460158531497724
2000-09-12,-0.011764689754787061,0.007374631268436627,,,-0.009990917347865613,-0.007311468560685208
2000-09-13,0.004328987815163332,-0.005856515373352855,,,0.0018348623853210455,0.0026304713804714552
2000-09-14,-0.019665981484544348,0.05743740795287189,,,-0.0357142857142857,0.005037254696190541
2000-09-15,-0.028579231142496497,-0.027855153203342642,,,-0.024691358024691357,-0.024329121854442914
2000-09-18,0.09816121016398505,-0.01862464183381085,,,-0.01850048685491723,-0.009203767123287632
2000-09-19,-0.011849531008800485,-0.04817518248175179,,,0.031746031746031855,0.009073233959818516
2000-09-20,0.0185089111328125,-0.07975460122699385,,,-0.011538461538461497,-0.0073859987154785145
2000-09-21,-0.07141034836575366,0.06833333333333336,,,-0.0009727626459143934,-0.015205435134260759
2000-09-22,-0.07938257285764871,0.0343213728549141,,,-0.014605647517039966,0.018177836180464313
2000-09-25,0.025149700828595245,-0.02564102564102566,,,-0.031620553359683834,-0.007098300709830085
2000-09-26,-0.03855141112560567,-0.015479876160990669,,,0.02346938775510199,-0.012781629116117799
2000-09-27,-0.048602683318362816,-0.047169811320754707,,,-0.032901296111665035,0.005266622778143493
2000-09-28,0.09323118440955502,0.05610561056105601,,,0.01134020618556697,0.012879283999126745
2000-09-29,-0.5186915800387978,-0.0390625,,,-0.016309887869520923,-0.009482758620689702
2000-10-02,-0.058252463681003785,-0.06666666666666665,,,-0.01968911917098448,0.0015230635335075071
2000-10-03,-0.0798968800779779,-0.022648083623693416,,,-0.04334038054968292,-0.009341733651966111
2000-10-04,0.05882352941176472,0.02673796791443861,,,-0.019889502762430955,0.008333333333333304
2000-10-05,-0.06613759641294126,-0.06770833333333337,,,-0.0011273957158962622,0.003479773814702103
2000-10-06,0.0056657765958243456,-0.059590316573556845,,,0.003386004514672747,-0.02167316861725188
2000-10-09,-0.019718309435383774,-0.04752475247524757,,,-0.02474690663667045,-0.007532122286220688
2000-10-10,-0.04022988417548945,0.012474012474012364,,,0.006920415224913601,-0.01651785714285714
2000-10-11,-0.05988024957439286,-0.08624229979466114,,,0.021764032073310347,-0.008397639582387706
2000-10-12,0.019108292171353236,-0.09662921348314601,,,-0.024663677130044803,-0.024948500801098672
2000-10-13,0.10312493793666522,0.1318407960199004,,,-0.011494252873563204,0.03333333333333344
2000-10-16,-0.02549572992175908,-0.1450549450549451,,,-0.06279069767441858,0.004543389368468986
2000-10-17,-0.06395347799205198,-0.09768637532133673,,,0.001240694789081953,-0.02487562189054726
2000-10-18,0.0,0.14529914529914523,,,0.026022304832713727,-0.0037105751391465214
2000-10-19,-0.05900623487389611,0.10447761194029859,,,0.19565217391304346,0.0377094972067038
2000-10-20,0.029703033993737638,0.11036036036036045,,,0.05353535353535355,0.004262000897263363
2000-10-23,0.044871793225907286,-0.026369168356997985,,,-0.046979865771812124,0.004467277194549979
2000-10-24,-0.07361967612355436,-0.014583333333333282,,,-0.010060362173038184,-0.006671114076050699
2000-10-25,-0.019867562551278195,0.07822410147991543,,,-0.004065040650406471,-0.023505708529214187
2000-10-26,0.0,0.15686274509803932,,,0.05204081632653068,0.0027510316368637433
2000-10-27,0.0033783655779648925,-0.03389830508474578,,,0.05043646944713864,0.01897576588934613
2000-10-30,0.040404067649098874,-0.07719298245614037,,,0.02031394275161591,0.008974646623289173
2000-10-31,0.012945021014476144,0.11406844106463887,,,-0.002714932126696823,0.0172337113631309
2000-11-01,0.04792330932804112,0.020477815699658786,,,0.010889292196007316,-0.0033883484533828723
2000-11-02,0.08841462148788937,0.0635451505016722,,,0.009874326750448859,0.0016450976091249014
2000-11-03,-0.002801109762752718,-0.055031446540880546,,,-0.029333333333333322,0.0005474652359576115
2000-11-06,-0.03651686425673173,-0.0266222961730449,,,0.01831501831501825,0.00700372072663602
2000-11-07,-0.005830881546954769,0.01025641025641022,,,0.014388489208633004,-0.00021734405564011183
2000-11-08,-0.058651036267523105,-0.08291032148900168,,,-0.01507092198581561,-0.022173913043478266
2000-11-09,0.006230505753389348,-0.07749077490774903,,,0.02070207020702064,-0.003779457536682962
2000-11-10,-0.05572750759688705,-0.038000000000000034,,,-0.04938271604938271,-0.024324927471546576
2000-11-13,0.016393379471824066,-0.07484407484407485,,,-0.013914656771799594,-0.007776761207685223
2000-11-14,0.045161291434042905,0.04044943820224711,,,0.03574788334901213,0.026279391424619547
2000-11-15,-0.018518530728340865,0.01943844492440605,,,0.01816530426884655,0.003144654088050425
2000-11-16,-0.04402515881706903,-0.05720338983050843,,,-0.01605709188224802,-0.01567398119122254
2000-11-17,-0.026315777915996375,-0.013483146067415741,,,0.0018132366273799772,-0.005345768880800739
2000-11-20,0.02364864925819221,-0.059225512528473856,,,-0.02714932126696834,-0.014293882218410547
2000-11-21,-0.006600635052687487,-0.060532687651331685,,,0.008372093023255811,0.005104408352668122
2000-11-22,-0.01661132102788876,0.038659793814433074,,,0.007380073800737907,-0.023891966759002736
2000-11-24,0.04391893293841931,0.14888337468982638,,,0.024725274725274637,0.020456426628828295
2000-11-27,-0.03236242291055358,-0.03239740820734338,,,0.01072386058981234,0.00880648899188885
2000-11-28,-0.035117055960127486,-0.1060267857142857,,,-0.05216622458001763,-0.017229496898690577
2000-11-29,-0.025996572775575988,0.07615480649188511,,,-0.028917910447761153,-0.0018700327255727345
2000-11-30,-0.06049818073555324,-0.08352668213457082,,,-0.11815561959654175,-0.00866510538641685
2000-12-01,0.03409087920648757,-0.0025316455696202667,,,-0.013071895424836555,-0.00047247814788564657
2000-12-04,-0.021978035951272012,0.07868020304568524,,,-0.0033112582781457123,0.008508626802174346
2000-12-05,0.018726620602363075,-0.04470588235294115,,,0.060908084163898035,0.03280993672369337
2000-12-06,-0.1580882190523678,-0.06896551724137934,,,-0.05323590814196244,-0.015997277059223936
2000-12-07,0.0,-0.09523809523809523,,,-0.0628445424476296,-0.013720742534301889
2000-12-08,0.052401661688736834,0.09649122807017552,,,0.024705882352941133,0.0023380874444705046
2000-12-11,0.008298834723896142,0.08000000000000007,,,0.06659012629161887,0.034756239794728305
2000-12-12,0.012345631529705692,0.022222222222222143,,,0.005382131324004336,-0.004283137962128092
2000-12-13,-0.024390259787555824,-0.08212560386473433,,,-0.01927194860813708,-0.013697079465700757
2000-12-14,-0.037499969402948086,-0.044736842105263186,,,-0.03056768558951961,-0.012739584528864922
2000-12-15,-0.025974042487866944,0.008264462809917328,,,-0.11373873873873874,-0.025575447570332477
2000-12-18,0.013333401376230958,-0.1311475409836066,,,-0.027954256670902122,0.01336196611787166
2000-12-19,-0.017543908961919708,-0.08176100628930816,,,-0.06274509803921569,-0.020367318106898957
2000-12-20,0.026785731315612793,-0.08561643835616439,,,-0.07391910739191077,-0.028962865040259578
2000-12-21,-0.02173916324550529,-0.0898876404494382,,,0.04668674698795172,0.006930693069306937
2000-12-22,0.06666665084273693,0.024691358024691468,,,0.06906474820143882,0.02999016715830871
2000-12-26,-0.02083325452274498,0.08835341365461846,,,0.009421265141319024,0.010739856801909253
2000-12-27,0.008510605417912043,-0.0036900369003689537,,,-0.009333333333333305,0.007319952774498262
2000-12-28,0.0,0.029629629629629672,,,-0.04037685060565277,0.0030473511486168725
2000-12-29,0.00421939311901709,-0.10431654676258995,,,-0.02664796633941091,-0.018929656461790123
2001-01-02,0.0,-0.10843373493975905,,,0.0,-0.018103858980466847
2001-01-03,0.10084028805003453,0.2657657657657657,,,0.10518731988472618,0.048034934497816595
2001-01-04,0.041984778338051365,-0.11743772241992878,,,0.010430247718383301,-0.010763888888888906
2001-01-05,-0.04029308221279049,-0.06048387096774188,,,0.014193548387096744,-0.03264303264303259
2001-01-08,0.011450440419194408,0.025751072961373467,,,-0.003816793893129722,0.007740686985969969
2001-01-09,0.03773580532814158,0.09623430962343105,,,0.05874840357598976,-0.002640422467594772
2001-01-10,-0.03636359575760151,0.007633587786259444,,,0.020506634499396936,0.017569193742478895
2001-01-11,0.08679242279063648,0.030303030303030276,,,0.04018912529550822,0.0009460737937558861
2001-01-12,-0.04513890273225174,0.040441176470588314,,,-0.027272727272727226,-0.001890359168241984
2001-01-16,-0.0036363498656213356,0.021201413427561766,,,-0.017523364485981352,0.006392045454545414
2001-01-17,-0.018248203281043485,0.01730103806228378,,,0.007134363852556502,0.004587155963302836
2001-01-18,0.11152423921851295,0.061224489795918435,,,0.04840613931523019,0.009951996253366069
2001-01-19,0.043478272518342465,0.022435897435897356,,,0.0990990990990992,-0.005680500811500067
2001-01-22,-0.012820549030039263,-0.07210031347962387,,,-0.014344262295082011,0.006645680307799884
2001-01-23,0.06493507732044557,0.0244932432432432,,,0.007276507276507305,0.0078758397034977
2001-01-24,0.0,0.1541632316570487,,,0.03921568627450989,0.0029878188922087823
2001-01-25,-0.027439000810774328,-0.13142857142857145,,,-0.01787487586891756,-0.0025206232813932417
2001-01-26,-0.0188087887130024,0.026315789473684292,,,0.03538928210313452,-0.0011486331265794236
2001-01-29,0.10862620762282771,0.03205128205128216,,,0.0078125,0.0053358314886153835
2001-01-30,0.0028818332919964273,-0.05900621118012417,,,-0.01744186046511631,0.008784750326678914
2001-01-31,-0.005747181119651779,-0.08580858085808585,,,-0.03648915187376722,-0.00566036837462125
2001-02-01,-0.023121377022849443,-0.06137184115523464,,,0.02149437052200609,0.00664128138188369
2001-02-02,-0.023668628301420247,-0.11538461538461542,,,-0.02505010020040077,-0.022692596173631396
2001-02-05,-0.02121212145732676,0.004347826086956497,,,0.018499486125385323,0.0073441410382972805
2001-02-06,0.04643961722122536,0.09523809523809534,,,0.010090817356205761,-0.0029456802140163107
2001-02-07,-0.017751490976717132,-0.0513833992094862,,,0.033966033966033926,-0.005170226393366173
2001-02-08,0.0,-0.04166666666666663,,,-0.03768115942028982,-0.011656450336035462
2001-02-09,-0.07831319826125638,-0.06956521739130439,,,-0.050200803212851364,-0.0096153757981291
2001-02-12,0.02941173903990757,0.08411214953271018,,,-0.006342494714587699,0.011453351088959618
2001-02-13,-0.028571404351128482,-0.051724137931034475,,,-0.009574468085106425,-0.008174064842813356
2001-02-14,0.01960785511470986,0.050000000000000044,,,0.0032223415682062218,-0.0015121499814658712
2001-02-15,0.028846128334896637,0.0043290043290042934,,,0.007494646680942241,0.009692554921704843
2001-02-16,-0.05295954846344053,-0.05603448275862066,,,-0.025504782146652527,-0.022048916470314928
2001-02-20,-0.03618416169508487,-0.08675799086757996,,,-0.025081788440567077,-0.015414069025429078
2001-02-21,0.030716697110684477,-0.04500000000000004,,,0.006711409395973256,-0.02157486296623301
2001-02-22,-0.0033112456885235897,0.0,,,-0.018888888888888844,0.001512456677739582
2001-02-23,0.0,-0.010471204188481686,,,0.028312570781426905,-0.006756207699036176
2001-02-26,0.03654488851857729,0.010582010582010692,,,0.049559471365638874,0.02128684124198199
2001-02-27,-0.0064103173080963805,-0.015706806282722474,,,-0.0031479538300105414,-0.009246201847518676
2001-02-28,-0.05806446833615375,-0.13297872340425532,,,-0.0063157894736841635,-0.01969317814841043
2001-03-01,0.02739724649410391,0.024539877300613577,,,0.006091101694915224,0.0052440624597218655
2001-03-02,0.026666653611925106,-0.041916167664670656,,,-0.04501184522242696,-0.007945408313750124
2001-03-05,0.05844159559770068,0.26249999999999996,,,0.013230429988974723,0.009141632941011002
2001-03-06,0.05521467518199108,-0.05940594059405946,,,0.03482045701849845,0.010742376064080128
